price,title
"₹3,390,₹2,760,₹2,140,₹4,630,₹3,020,₹3,200,₹3,440,₹4,670,₹3,550,₹2,610,₹3,940,₹3,400,₹2,670,₹3,720,₹4,660,₹2,460,₹2,800,₹4,840,₹4,020,₹3,690,₹4,330,₹3,550,₹3,200,₹3,540","Beige Dabu Print Cotton Flared Shorts,Brick Red Block Print Floral Hot Pants,Black Elasticated Short Cotton Boxers,Purple Flannel Convertible Pant Shorts,White Hand Beaded Short Cotton Shorts,Mauve Cotton Corduroy Baggy Shorts,Violet Striped Mangalgiri Cotton Shorts,Khaki Vegetable Dyed Handspun Short Shorts,Cotton Grey Striped Paperbag Shorts,Melon Orange Handspun Mirror Work Shorts,Vegetable Dyed Off-White Paneled Shorts,Indigo Cotton Denim Paneled Shorts,Floral Block Print Comfort Fit Shorts,Handspun Brown Flared Shorts,Yellow Vegetable Dyed Handspun Short Shorts,Teal Solid Cotton Short Shorts,Kashish Dabu Print High-Rise Comfort Fit Shorts,Powder Blue Checkered Handspun Shorts,Blue Vegetable Dyed Straight Fit Shorts,Block Printed Striped Boxer Shorts,Bottle Green Handspun Cotton Short Shorts,Cotton Beige Striped Paperbag Shorts,Dusk Beige Cotton Corduroy Baggy Shorts,Bagru Block Print Mustard Straight Shorts"
Beigepro Dabu Print Cotton Flared Shortsimage,price,title
"//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-dabu-print-cotton-flared-shorts-flared-shorts-131156_600x.jpg?v=1625847290,//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-dabu-print-cotton-flared-shorts-flared-shorts-193530_600x.jpg?v=1625847290,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-731406_600x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-329598_600x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/black-elasticated-short-boxers-short-shorts-815542_600x.jpg?v=1625848026,//cdn.shopify.com/s/files/1/0534/2501/2925/products/black-elasticated-short-boxers-short-shorts-591242_600x.jpg?v=1625848026,//cdn.shopify.com/s/files/1/0534/2501/2925/products/WSRT48AShot2_600x.jpg?v=1642053487,//cdn.shopify.com/s/files/1/0534/2501/2925/products/WSRT48AShot1_600x.jpg?v=1642053487,//cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-beaded-short-shorts-short-shorts-249070_600x.jpg?v=1625990991,//cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-beaded-short-shorts-short-shorts-244024_600x.jpg?v=1625990991,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-baggy-shorts-baggy-shorts-831988_600x.jpg?v=1625990578,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-baggy-shorts-baggy-shorts-701908_600x.jpg?v=1625990578,//cdn.shopify.com/s/files/1/0534/2501/2925/products/violet-mangalgiri-cotton-short-shorts-short-shorts-544081_600x.jpg?v=1625991042,//cdn.shopify.com/s/files/1/0534/2501/2925/products/violet-mangalgiri-cotton-short-shorts-short-shorts-603837_600x.jpg?v=1625991042,//cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-short-shorts-short-shorts-974820_600x.jpg?v=1626083172,//cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-short-shorts-short-shorts-683178_600x.jpg?v=1626083172,//cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-grey-striped-paperbag-shorts-paperbag-shorts-183865_600x.jpg?v=1625849646,//cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-grey-striped-paperbag-shorts-paperbag-shorts-213255_600x.jpg?v=1625849646,//cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-handspun-mirror-work-shorts-straight-shorts-593333_600x.jpg?v=1626279953,//cdn.shopify.com/s/files/1/0534/2501/2925/products/melon-orange-handspun-mirror-work-shorts-straight-shorts-828968_600x.jpg?v=1626279953,//cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-off-white-paneled-shorts-paneled-shorts-297253_600x.jpg?v=1626283687,//cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-off-white-paneled-shorts-paneled-shorts-120047_600x.jpg?v=1626283687,//cdn.shopify.com/s/files/1/0534/2501/2925/products/indigo-cotton-denim-paneled-shorts-paneled-shorts-618394_600x.jpg?v=1611240888,//cdn.shopify.com/s/files/1/0534/2501/2925/products/indigo-cotton-denim-paneled-shorts-paneled-shorts-298788_600x.jpg?v=1611240888,//cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-bagru-printed-short-shorts-short-shorts-835454_600x.jpg?v=1625850454,//cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-bagru-printed-short-shorts-short-shorts-756458_600x.jpg?v=1625850454,//cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-brown-flared-shorts-flared-shorts-875565_600x.jpg?v=1626080841,//cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-brown-flared-shorts-flared-shorts-171324_600x.jpg?v=1626080841,//cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-vegetable-dyed-handspun-short-shorts-short-shorts-547087_600x.jpg?v=1626371454,//cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-vegetable-dyed-handspun-short-shorts-short-shorts-468816_600x.jpg?v=1626371454,//cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3324_600x.jpg?v=1640845263,//cdn.shopify.com/s/files/1/0534/2501/2925/products/JNPR3321new_600x.jpg?v=1640845263,//cdn.shopify.com/s/files/1/0534/2501/2925/products/kashish-dabu-print-high-rise-comfort-fit-shorts-short-shorts-949083_600x.jpg?v=1626279264,//cdn.shopify.com/s/files/1/0534/2501/2925/products/kashish-dabu-print-high-rise-comfort-fit-shorts-short-shorts-688473_600x.jpg?v=1626279264,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-checkered-handspun-shorts-straight-shorts-240981_600x.jpg?v=1625992472,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-checkered-handspun-shorts-straight-shorts-428206_600x.jpg?v=1625992472,//cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-vegetable-dyed-straight-fit-shorts-straight-shorts-990368_600x.jpg?v=1625850728,//cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-vegetable-dyed-straight-fit-shorts-straight-shorts-966099_600x.jpg?v=1625850728,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-516623_600x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-632362_600x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A1638copy_600x.jpg?v=1638421904,//cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A1635copy_600x.jpg?v=1638421904,//cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-beige-striped-paperbag-shorts-paperbag-shorts-553172_600x.jpg?v=1625992611,//cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-beige-striped-paperbag-shorts-paperbag-shorts-846996_600x.jpg?v=1625992611,//cdn.shopify.com/s/files/1/0534/2501/2925/products/dusk-beige-cotton-corduroy-baggy-shorts-baggy-shorts-687982_600x.jpg?v=1625992953,//cdn.shopify.com/s/files/1/0534/2501/2925/products/dusk-beige-cotton-corduroy-baggy-shorts-baggy-shorts-226961_600x.jpg?v=1625992953,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-439136_600x.jpg?v=1625993460,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-542898_600x.jpg?v=1625993460","₹3,390,₹2,760,₹2,140,₹4,630,₹3,020,₹3,200,₹3,440,₹4,670,₹3,550,₹2,610,₹3,940,₹3,400,₹2,670,₹3,720,₹4,660,₹2,460,₹2,800,₹4,840,₹4,020,₹3,690,₹4,330,₹3,550,₹3,200,₹3,540","Beige Dabu Print Cotton Flared Shorts,Brick Red Block Print Floral Hot Pants,Black Elasticated Short Cotton Boxers,Purple Flannel Convertible Pant Shorts,White Hand Beaded Short Cotton Shorts,Mauve Cotton Corduroy Baggy Shorts,Violet Striped Mangalgiri Cotton Shorts,Khaki Vegetable Dyed Handspun Short Shorts,Cotton Grey Striped Paperbag Shorts,Melon Orange Handspun Mirror Work Shorts,Vegetable Dyed Off-White Paneled Shorts,Indigo Cotton Denim Paneled Shorts,Floral Block Print Comfort Fit Shorts,Handspun Brown Flared Shorts,Yellow Vegetable Dyed Handspun Short Shorts,Teal Solid Cotton Short Shorts,Kashish Dabu Print High-Rise Comfort Fit Shorts,Powder Blue Checkered Handspun Shorts,Blue Vegetable Dyed Straight Fit Shorts,Block Printed Striped Boxer Shorts,Bottle Green Handspun Cotton Short Shorts,Cotton Beige Striped Paperbag Shorts,Dusk Beige Cotton Corduroy Baggy Shorts,Bagru Block Print Mustard Straight Shorts"
